Source,T1,Destination,T2,Seq,Latency
10.143.3.2,1697911028,10.136.5.2,1697911028,723,52864790
10.129.129.2,1697911029,10.136.5.2,1697911029,985,15252508
10.143.3.2,1697911029,10.136.5.2,1697911029,724,52845698
10.129.129.2,1697911030,10.136.5.2,1697911030,986,15282417
10.143.3.2,1697911030,10.136.5.2,1697911030,725,52867512
10.129.129.2,1697911031,10.136.5.2,1697911031,987,15339711
10.143.3.2,1697911031,10.136.5.2,1697911031,726,52855449
10.129.129.2,1697911032,10.136.5.2,1697911032,988,15288372
10.143.3.2,1697911032,10.136.5.2,1697911032,727,52848491
10.129.129.2,1697911033,10.136.5.2,1697911033,989,15286886
10.143.3.2,1697911033,10.136.5.2,1697911033,728,52843535
10.129.129.2,1697911034,10.136.5.2,1697911034,990,15247623
10.143.3.2,1697911034,10.136.5.2,1697911034,729,52841562
10.129.129.2,1697911035,10.136.5.2,1697911035,991,15243739
10.143.3.2,1697911035,10.136.5.2,1697911035,730,52847293
10.129.129.2,1697911036,10.136.5.2,1697911036,992,15260463
10.143.3.2,1697911036,10.136.5.2,1697911036,731,52863671
10.129.129.2,1697911037,10.136.5.2,1697911037,993,15248272
10.143.3.2,1697911037,10.136.5.2,1697911037,732,52869196
10.129.129.2,1697911038,10.136.5.2,1697911038,994,15245773
10.143.3.2,1697911038,10.136.5.2,1697911038,733,52867958
10.129.129.2,1697911039,10.136.5.2,1697911039,995,15243387
10.143.3.2,1697911039,10.136.5.2,1697911039,734,52859671
10.129.129.2,1697911040,10.136.5.2,1697911040,996,15257121
10.143.3.2,1697911040,10.136.5.2,1697911040,735,52841529
10.129.129.2,1697911041,10.136.5.2,1697911041,997,15311057
10.143.3.2,1697911041,10.136.5.2,1697911041,736,52844332
10.129.129.2,1697911042,10.136.5.2,1697911042,998,15292686
10.143.3.2,1697911042,10.136.5.2,1697911042,737,52847629
10.129.129.2,1697911043,10.136.5.2,1697911043,999,15279017
10.143.3.2,1697911043,10.136.5.2,1697911043,738,52836170
10.129.129.2,1697911044,10.136.5.2,1697911044,1000,15281433
10.143.3.2,1697911044,10.136.5.2,1697911044,739,52840563
10.129.129.2,1697911045,10.136.5.2,1697911045,1001,15246812
10.143.3.2,1697911045,10.136.5.2,1697911045,740,52879370
10.129.129.2,1697911046,10.136.5.2,1697911046,1002,15265872
10.143.3.2,1697911046,10.136.5.2,1697911046,741,52837416
10.129.129.2,1697911047,10.136.5.2,1697911047,1003,15248996
10.143.3.2,1697911047,10.136.5.2,1697911047,742,52839991
10.129.129.2,1697911048,10.136.5.2,1697911048,1004,15254845
10.143.3.2,1697911048,10.136.5.2,1697911048,743,52870583
10.129.129.2,1697911049,10.136.5.2,1697911049,1005,15272004
10.143.3.2,1697911049,10.136.5.2,1697911049,744,52871044
10.129.129.2,1697911050,10.136.5.2,1697911050,1006,15244307
10.143.3.2,1697911050,10.136.5.2,1697911050,745,52852530
10.129.129.2,1697911051,10.136.5.2,1697911051,1007,15285517
10.143.3.2,1697911051,10.136.5.2,1697911051,746,52842776
10.129.129.2,1697911052,10.136.5.2,1697911052,1008,15314277
10.143.3.2,1697911052,10.136.5.2,1697911052,747,52846682
10.129.129.2,1697911053,10.136.5.2,1697911053,1009,15255860
10.143.3.2,1697911053,10.136.5.2,1697911053,748,52850713
10.129.129.2,1697911054,10.136.5.2,1697911054,1010,15286305
10.143.3.2,1697911054,10.136.5.2,1697911054,749,52840428
10.129.129.2,1697911055,10.136.5.2,1697911055,1011,15243260
10.143.3.2,1697911055,10.136.5.2,1697911055,750,52840138
10.129.129.2,1697911056,10.136.5.2,1697911056,1012,15267679
10.143.3.2,1697911056,10.136.5.2,1697911056,751,52858947
10.129.129.2,1697911057,10.136.5.2,1697911057,1013,15244201
10.143.3.2,1697911057,10.136.5.2,1697911057,752,52841457
10.129.129.2,1697911058,10.136.5.2,1697911058,1014,15245726
10.143.3.2,1697911058,10.136.5.2,1697911058,753,52865392
10.129.129.2,1697911059,10.136.5.2,1697911059,1015,15298488
10.143.3.2,1697911059,10.136.5.2,1697911059,754,52872961
10.129.129.2,1697911060,10.136.5.2,1697911060,1016,15257456
10.143.3.2,1697911060,10.136.5.2,1697911060,755,52855283
10.129.129.2,1697911061,10.136.5.2,1697911061,1017,15274104
10.143.3.2,1697911061,10.136.5.2,1697911061,756,52842125
10.129.129.2,1697911062,10.136.5.2,1697911062,1018,15274786
10.143.3.2,1697911062,10.136.5.2,1697911062,757,52900545
10.129.129.2,1697911063,10.136.5.2,1697911063,1019,15270671
10.143.3.2,1697911063,10.136.5.2,1697911063,758,52839335
10.129.129.2,1697911064,10.136.5.2,1697911064,1020,15305327
10.143.3.2,1697911064,10.136.5.2,1697911064,759,52870861
10.129.129.2,1697911065,10.136.5.2,1697911065,1021,15270760
10.143.3.2,1697911065,10.136.5.2,1697911065,760,52863532
10.129.129.2,1697911066,10.136.5.2,1697911066,1022,15256554
10.143.3.2,1697911066,10.136.5.2,1697911066,761,52838416
10.129.129.2,1697911067,10.136.5.2,1697911067,1023,15271488
10.143.3.2,1697911067,10.136.5.2,1697911067,762,52855399
10.129.129.2,1697911068,10.136.5.2,1697911068,1024,15245118
10.143.3.2,1697911068,10.136.5.2,1697911068,763,52909189
10.129.129.2,1697911069,10.136.5.2,1697911069,1025,15251487
10.143.3.2,1697911069,10.136.5.2,1697911069,764,52842289
10.129.129.2,1697911070,10.136.5.2,1697911070,1026,15288224
10.143.3.2,1697911070,10.136.5.2,1697911070,765,52842420
10.129.129.2,1697911071,10.136.5.2,1697911071,1027,15249119
10.143.3.2,1697911071,10.136.5.2,1697911071,766,52842080
10.129.129.2,1697911072,10.136.5.2,1697911072,1028,15279178
10.143.3.2,1697911072,10.136.5.2,1697911072,767,52863102
10.129.129.2,1697911073,10.136.5.2,1697911073,1029,15286854
10.143.3.2,1697911073,10.136.5.2,1697911073,768,52859359
10.129.129.2,1697911074,10.136.5.2,1697911074,1030,15297721
10.143.3.2,1697911074,10.136.5.2,1697911074,769,52844413
10.129.129.2,1697911075,10.136.5.2,1697911075,1031,15290630
10.143.3.2,1697911075,10.136.5.2,1697911075,770,52838941
10.129.129.2,1697911076,10.136.5.2,1697911076,1032,15243990
10.143.3.2,1697911076,10.136.5.2,1697911076,771,52845436
10.129.129.2,1697911077,10.136.5.2,1697911077,1033,15262934
10.143.3.2,1697911077,10.136.5.2,1697911077,772,52846078
10.129.129.2,1697911078,10.136.5.2,1697911078,1034,15279006
10.143.3.2,1697911078,10.136.5.2,1697911078,773,52838894
10.129.129.2,1697911079,10.136.5.2,1697911079,1035,15274087
10.143.3.2,1697911079,10.136.5.2,1697911079,774,52857291
10.129.129.2,1697911080,10.136.5.2,1697911080,1036,15252417
10.143.3.2,1697911080,10.136.5.2,1697911080,775,52859136
10.129.129.2,1697911081,10.136.5.2,1697911081,1037,15251974
10.143.3.2,1697911081,10.136.5.2,1697911081,776,52855520
10.129.129.2,1697911082,10.136.5.2,1697911082,1038,15245485
10.143.3.2,1697911082,10.136.5.2,1697911082,777,52879869
10.129.129.2,1697911083,10.136.5.2,1697911083,1039,15282292
10.143.3.2,1697911083,10.136.5.2,1697911083,778,52848010
10.129.129.2,1697911084,10.136.5.2,1697911084,1040,15277840
10.143.3.2,1697911084,10.136.5.2,1697911084,779,52881253
10.129.129.2,1697911085,10.136.5.2,1697911085,1041,15263389
10.143.3.2,1697911085,10.136.5.2,1697911085,780,52860236
10.129.129.2,1697911086,10.136.5.2,1697911086,1042,15239359
10.143.3.2,1697911086,10.136.5.2,1697911086,781,52842399
10.129.129.2,1697911087,10.136.5.2,1697911087,1043,15252650
10.143.3.2,1697911087,10.136.5.2,1697911087,782,52894913
10.129.129.2,1697911088,10.136.5.2,1697911088,1044,15341692
10.143.3.2,1697911088,10.136.5.2,1697911088,783,52843284
10.129.129.2,1697911089,10.136.5.2,1697911089,1045,15254896
10.143.3.2,1697911089,10.136.5.2,1697911089,784,52842473
10.129.129.2,1697911090,10.136.5.2,1697911090,1046,15246659
10.143.3.2,1697911090,10.136.5.2,1697911090,785,52842960
10.129.129.2,1697911091,10.136.5.2,1697911091,1047,15260954
10.143.3.2,1697911091,10.136.5.2,1697911091,786,52860082
10.129.129.2,1697911092,10.136.5.2,1697911092,1048,15273070
10.143.3.2,1697911092,10.136.5.2,1697911092,787,52856332
10.129.129.2,1697911093,10.136.5.2,1697911093,1049,15263118
10.143.3.2,1697911093,10.136.5.2,1697911093,788,52840171
10.129.129.2,1697911094,10.136.5.2,1697911094,1050,15274163
10.143.3.2,1697911094,10.136.5.2,1697911094,789,52897561
10.129.129.2,1697911095,10.136.5.2,1697911095,1051,15268686
10.143.3.2,1697911095,10.136.5.2,1697911095,790,52838321
10.129.129.2,1697911096,10.136.5.2,1697911096,1052,15315813
10.143.3.2,1697911096,10.136.5.2,1697911096,791,52879218
10.129.129.2,1697911097,10.136.5.2,1697911097,1053,15243072
10.143.3.2,1697911097,10.136.5.2,1697911097,792,52851154
10.129.129.2,1697911098,10.136.5.2,1697911098,1054,15277566
10.143.3.2,1697911098,10.136.5.2,1697911098,793,52842116
10.129.129.2,1697911099,10.136.5.2,1697911099,1055,15247216
10.143.3.2,1697911099,10.136.5.2,1697911099,794,52878307
10.129.129.2,1697911100,10.136.5.2,1697911100,1056,15280847
10.143.3.2,1697911100,10.136.5.2,1697911100,795,52844298
10.129.129.2,1697911101,10.136.5.2,1697911101,1057,15261153
10.143.3.2,1697911101,10.136.5.2,1697911101,796,52851380
10.129.129.2,1697911102,10.136.5.2,1697911102,1058,15247393
10.143.3.2,1697911102,10.136.5.2,1697911102,797,52872758
10.129.129.2,1697911103,10.136.5.2,1697911103,1059,15267873
10.143.3.2,1697911103,10.136.5.2,1697911103,798,52856180
10.129.129.2,1697911104,10.136.5.2,1697911104,1060,15261715
10.143.3.2,1697911104,10.136.5.2,1697911104,799,52841246
10.129.129.2,1697911105,10.136.5.2,1697911105,1061,15266920
10.143.3.2,1697911105,10.136.5.2,1697911105,800,52848989
10.129.129.2,1697911106,10.136.5.2,1697911106,1062,15263623
10.143.3.2,1697911106,10.136.5.2,1697911106,801,52894247
10.129.129.2,1697911107,10.136.5.2,1697911107,1063,15246398
10.143.3.2,1697911107,10.136.5.2,1697911107,802,52852966
10.129.129.2,1697911108,10.136.5.2,1697911108,1064,15271336
10.143.3.2,1697911108,10.136.5.2,1697911108,803,52842060
10.129.129.2,1697911109,10.136.5.2,1697911109,1065,15248107
10.143.3.2,1697911109,10.136.5.2,1697911109,804,52855048
10.129.129.2,1697911110,10.136.5.2,1697911110,1066,15242821
10.143.3.2,1697911110,10.136.5.2,1697911110,805,52855067
10.129.129.2,1697911111,10.136.5.2,1697911111,1067,15278441
10.143.3.2,1697911111,10.136.5.2,1697911111,806,52844569
10.129.129.2,1697911112,10.136.5.2,1697911112,1068,15243160
10.143.3.2,1697911112,10.136.5.2,1697911112,807,52894318
10.129.129.2,1697911113,10.136.5.2,1697911113,1069,15245191
10.143.3.2,1697911113,10.136.5.2,1697911113,808,52847303
10.129.129.2,1697911114,10.136.5.2,1697911114,1070,15243434
10.143.3.2,1697911114,10.136.5.2,1697911114,809,52874402
10.129.129.2,1697911115,10.136.5.2,1697911115,1071,15259003
10.143.3.2,1697911115,10.136.5.2,1697911115,810,52850558
10.129.129.2,1697911116,10.136.5.2,1697911116,1072,15317236
10.143.3.2,1697911116,10.136.5.2,1697911116,811,52851870
10.129.129.2,1697911117,10.136.5.2,1697911117,1073,15286304
10.143.3.2,1697911117,10.136.5.2,1697911117,812,52869935
10.129.129.2,1697911118,10.136.5.2,1697911118,1074,15237798
10.143.3.2,1697911118,10.136.5.2,1697911118,813,52837272
10.129.129.2,1697911119,10.136.5.2,1697911119,1075,15255219
10.143.3.2,1697911119,10.136.5.2,1697911119,814,52843337
10.129.129.2,1697911120,10.136.5.2,1697911120,1076,15274537
10.143.3.2,1697911120,10.136.5.2,1697911120,815,52841433
10.129.129.2,1697911121,10.136.5.2,1697911121,1077,15248615
10.143.3.2,1697911121,10.136.5.2,1697911121,816,52874207
10.129.129.2,1697911122,10.136.5.2,1697911122,1078,15270606
10.143.3.2,1697911122,10.136.5.2,1697911122,817,52845315
10.129.129.2,1697911123,10.136.5.2,1697911123,1079,15241901
10.143.3.2,1697911123,10.136.5.2,1697911123,818,52851177
10.129.129.2,1697911124,10.136.5.2,1697911124,1080,15246408
10.143.3.2,1697911124,10.136.5.2,1697911124,819,52863457
10.129.129.2,1697911125,10.136.5.2,1697911125,1081,15247337
10.143.3.2,1697911125,10.136.5.2,1697911125,820,52842586
10.129.129.2,1697911126,10.136.5.2,1697911126,1082,15244619
10.143.3.2,1697911126,10.136.5.2,1697911126,821,52873857
10.129.129.2,1697911127,10.136.5.2,1697911127,1083,15268511
10.143.3.2,1697911127,10.136.5.2,1697911127,822,52843919
10.129.129.2,1697911128,10.136.5.2,1697911128,1084,15254574
10.143.3.2,1697911128,10.136.5.2,1697911128,823,52867938
10.129.129.2,1697911129,10.136.5.2,1697911129,1085,15247655
10.143.3.2,1697911129,10.136.5.2,1697911129,824,52853418
10.129.129.2,1697911130,10.136.5.2,1697911130,1086,15250769
10.143.3.2,1697911130,10.136.5.2,1697911130,825,52835998
10.129.129.2,1697911131,10.136.5.2,1697911131,1087,15250563
10.143.3.2,1697911131,10.136.5.2,1697911131,826,52865370
10.129.129.2,1697911132,10.136.5.2,1697911132,1088,15235918
10.143.3.2,1697911132,10.136.5.2,1697911132,827,52864655
10.129.129.2,1697911133,10.136.5.2,1697911133,1089,15242835
10.143.3.2,1697911133,10.136.5.2,1697911133,828,52897088
10.129.129.2,1697911134,10.136.5.2,1697911134,1090,15274417
10.143.3.2,1697911134,10.136.5.2,1697911134,829,52871190
10.129.129.2,1697911135,10.136.5.2,1697911135,1091,15282228
10.143.3.2,1697911135,10.136.5.2,1697911135,830,52885450
10.129.129.2,1697911136,10.136.5.2,1697911136,1092,15243569
10.143.3.2,1697911136,10.136.5.2,1697911136,831,52839361
10.129.129.2,1697911137,10.136.5.2,1697911137,1093,15265352
10.143.3.2,1697911137,10.136.5.2,1697911137,832,52867195
10.129.129.2,1697911138,10.136.5.2,1697911138,1094,15255338
10.143.3.2,1697911138,10.136.5.2,1697911138,833,52842525
10.129.129.2,1697911139,10.136.5.2,1697911139,1095,15246149
10.143.3.2,1697911139,10.136.5.2,1697911139,834,52846876
10.129.129.2,1697911140,10.136.5.2,1697911140,1096,15250454
10.143.3.2,1697911140,10.136.5.2,1697911140,835,52844236
10.129.129.2,1697911141,10.136.5.2,1697911141,1097,15259725
10.143.3.2,1697911141,10.136.5.2,1697911141,836,52839909
10.129.129.2,1697911142,10.136.5.2,1697911142,1098,15264987
10.143.3.2,1697911142,10.136.5.2,1697911142,837,52861714
10.129.129.2,1697911143,10.136.5.2,1697911143,1099,15282997
10.143.3.2,1697911143,10.136.5.2,1697911143,838,52847040
10.129.129.2,1697911144,10.136.5.2,1697911144,1100,15244585
10.143.3.2,1697911144,10.136.5.2,1697911144,839,52860385
10.129.129.2,1697911145,10.136.5.2,1697911145,1101,15251698
10.143.3.2,1697911145,10.136.5.2,1697911145,840,52864010
10.129.129.2,1697911146,10.136.5.2,1697911146,1102,15243450
10.143.3.2,1697911146,10.136.5.2,1697911146,841,52889080
10.129.129.2,1697911147,10.136.5.2,1697911147,1103,15254063
10.143.3.2,1697911147,10.136.5.2,1697911147,842,52900323
10.129.129.2,1697911148,10.136.5.2,1697911148,1104,15240880
10.143.3.2,1697911148,10.136.5.2,1697911148,843,52857037
10.129.129.2,1697911149,10.136.5.2,1697911149,1105,15245056
10.143.3.2,1697911149,10.136.5.2,1697911149,844,52857811
10.129.129.2,1697911150,10.136.5.2,1697911150,1106,15264360
10.143.3.2,1697911150,10.136.5.2,1697911150,845,52853069
10.129.129.2,1697911151,10.136.5.2,1697911151,1107,15243068
10.143.3.2,1697911151,10.136.5.2,1697911151,846,52862607
10.129.129.2,1697911152,10.136.5.2,1697911152,1108,15242376
10.143.3.2,1697911152,10.136.5.2,1697911152,847,52868893
10.129.129.2,1697911153,10.136.5.2,1697911153,1109,15256536
10.143.3.2,1697911153,10.136.5.2,1697911153,848,52869371
10.129.129.2,1697911154,10.136.5.2,1697911154,1110,15255408
10.143.3.2,1697911154,10.136.5.2,1697911154,849,52894242
10.129.129.2,1697911155,10.136.5.2,1697911155,1111,15244772
10.143.3.2,1697911155,10.136.5.2,1697911155,850,52860763
10.129.129.2,1697911156,10.136.5.2,1697911156,1112,15246597
10.143.3.2,1697911156,10.136.5.2,1697911156,851,52898116
10.129.129.2,1697911157,10.136.5.2,1697911157,1113,15238977
10.143.3.2,1697911157,10.136.5.2,1697911157,852,52900103
10.129.129.2,1697911158,10.136.5.2,1697911158,1114,15283925
10.143.3.2,1697911158,10.136.5.2,1697911158,853,52851096
10.129.129.2,1697911159,10.136.5.2,1697911159,1115,15254977
10.143.3.2,1697911159,10.136.5.2,1697911159,854,52849807
10.129.129.2,1697911160,10.136.5.2,1697911160,1116,15246048
10.143.3.2,1697911160,10.136.5.2,1697911160,855,52844829
10.129.129.2,1697911161,10.136.5.2,1697911161,1117,15242523
10.143.3.2,1697911161,10.136.5.2,1697911161,856,52886148
10.129.129.2,1697911162,10.136.5.2,1697911162,1118,15243983
10.143.3.2,1697911162,10.136.5.2,1697911162,857,52881544
10.129.129.2,1697911163,10.136.5.2,1697911163,1119,15249607
10.143.3.2,1697911163,10.136.5.2,1697911163,858,52842178
10.129.129.2,1697911164,10.136.5.2,1697911164,1120,15247505
10.143.3.2,1697911164,10.136.5.2,1697911164,859,52884442
10.129.129.2,1697911165,10.136.5.2,1697911165,1121,15246989
10.143.3.2,1697911165,10.136.5.2,1697911165,860,52873775
10.129.129.2,1697911166,10.136.5.2,1697911166,1122,15247788
10.143.3.2,1697911166,10.136.5.2,1697911166,861,52858886
10.129.129.2,1697911167,10.136.5.2,1697911167,1123,15242885
10.143.3.2,1697911167,10.136.5.2,1697911167,862,52869936
10.129.129.2,1697911168,10.136.5.2,1697911168,1124,15248317
10.143.3.2,1697911168,10.136.5.2,1697911168,863,52887002
10.129.129.2,1697911169,10.136.5.2,1697911169,1125,15272073
10.143.3.2,1697911169,10.136.5.2,1697911169,864,52847791
10.129.129.2,1697911170,10.136.5.2,1697911170,1126,15261161
10.143.3.2,1697911170,10.136.5.2,1697911170,865,52919423
10.129.129.2,1697911171,10.136.5.2,1697911171,1127,15247760
10.143.3.2,1697911171,10.136.5.2,1697911171,866,52864803
10.129.129.2,1697911172,10.136.5.2,1697911172,1128,15276533
10.143.3.2,1697911172,10.136.5.2,1697911172,867,52847156
10.129.129.2,1697911173,10.136.5.2,1697911173,1129,15274873
10.143.3.2,1697911173,10.136.5.2,1697911173,868,52876982
10.129.129.2,1697911174,10.136.5.2,1697911174,1130,15268961
10.143.3.2,1697911174,10.136.5.2,1697911174,869,52862179
10.129.129.2,1697911175,10.136.5.2,1697911175,1131,15243949
10.143.3.2,1697911175,10.136.5.2,1697911175,870,52850144
10.129.129.2,1697911176,10.136.5.2,1697911176,1132,15265023
10.143.3.2,1697911176,10.136.5.2,1697911176,871,52844295
10.129.129.2,1697911177,10.136.5.2,1697911177,1133,15246500
10.143.3.2,1697911177,10.136.5.2,1697911177,872,52857906
10.129.129.2,1697911178,10.136.5.2,1697911178,1134,15251488
10.143.3.2,1697911178,10.136.5.2,1697911178,873,52840829
10.129.129.2,1697911179,10.136.5.2,1697911179,1135,15290293
10.143.3.2,1697911179,10.136.5.2,1697911179,874,52844621
10.129.129.2,1697911180,10.136.5.2,1697911180,1136,15244690
10.143.3.2,1697911180,10.136.5.2,1697911180,875,52842550
10.129.129.2,1697911181,10.136.5.2,1697911181,1137,15246368
10.143.3.2,1697911181,10.136.5.2,1697911181,876,52844980
10.129.129.2,1697911182,10.136.5.2,1697911182,1138,15260669
10.143.3.2,1697911182,10.136.5.2,1697911182,877,52858363
10.129.129.2,1697911183,10.136.5.2,1697911183,1139,15242259
10.143.3.2,1697911183,10.136.5.2,1697911183,878,52869366
10.129.129.2,1697911184,10.136.5.2,1697911184,1140,15242786
10.143.3.2,1697911184,10.136.5.2,1697911184,879,52857998
10.129.129.2,1697911185,10.136.5.2,1697911185,1141,15253598
10.143.3.2,1697911185,10.136.5.2,1697911185,880,52872369
10.129.129.2,1697911186,10.136.5.2,1697911186,1142,15291056
10.143.3.2,1697911186,10.136.5.2,1697911186,881,52848229
10.129.129.2,1697911187,10.136.5.2,1697911187,1143,15267111
10.143.3.2,1697911187,10.136.5.2,1697911187,882,52844960
10.129.129.2,1697911188,10.136.5.2,1697911188,1144,15245181
10.143.3.2,1697911188,10.136.5.2,1697911188,883,52863738
10.129.129.2,1697911189,10.136.5.2,1697911189,1145,15273665
10.143.3.2,1697911189,10.136.5.2,1697911189,884,52852885
10.129.129.2,1697911190,10.136.5.2,1697911190,1146,15244764
10.143.3.2,1697911190,10.136.5.2,1697911190,885,52840665
10.129.129.2,1697911191,10.136.5.2,1697911191,1147,15243030
10.143.3.2,1697911191,10.136.5.2,1697911191,886,52858520
10.129.129.2,1697911192,10.136.5.2,1697911192,1148,15253776
10.143.3.2,1697911192,10.136.5.2,1697911192,887,52841141
10.129.129.2,1697911193,10.136.5.2,1697911193,1149,15241688
10.143.3.2,1697911193,10.136.5.2,1697911193,888,52840782
10.129.129.2,1697911194,10.136.5.2,1697911194,1150,15279638
10.143.3.2,1697911194,10.136.5.2,1697911194,889,52852010
10.129.129.2,1697911195,10.136.5.2,1697911195,1151,15242835
10.143.3.2,1697911195,10.136.5.2,1697911195,890,52879397
10.129.129.2,1697911196,10.136.5.2,1697911196,1152,15255870
10.143.3.2,1697911196,10.136.5.2,1697911196,891,52866961
10.129.129.2,1697911197,10.136.5.2,1697911197,1153,15259514
10.143.3.2,1697911197,10.136.5.2,1697911197,892,52868744
10.129.129.2,1697911198,10.136.5.2,1697911198,1154,15276999
10.143.3.2,1697911198,10.136.5.2,1697911198,893,52843396
10.129.129.2,1697911199,10.136.5.2,1697911199,1155,15281856
10.143.3.2,1697911199,10.136.5.2,1697911199,894,52878254
10.129.129.2,1697911200,10.136.5.2,1697911200,1156,15281372
10.143.3.2,1697911200,10.136.5.2,1697911200,895,52853220
10.129.129.2,1697911201,10.136.5.2,1697911201,1157,15251766
10.143.3.2,1697911201,10.136.5.2,1697911201,896,52841509
10.129.129.2,1697911202,10.136.5.2,1697911202,1158,15264748
10.143.3.2,1697911202,10.136.5.2,1697911202,897,52875771
10.129.129.2,1697911203,10.136.5.2,1697911203,1159,15246727
10.143.3.2,1697911203,10.136.5.2,1697911203,898,52868485
10.129.129.2,1697911204,10.136.5.2,1697911204,1160,15247743
10.143.3.2,1697911204,10.136.5.2,1697911204,899,52853919
10.129.129.2,1697911205,10.136.5.2,1697911205,1161,15259937
10.143.3.2,1697911205,10.136.5.2,1697911205,900,52853003
10.129.129.2,1697911206,10.136.5.2,1697911206,1162,15248690
10.143.3.2,1697911206,10.136.5.2,1697911206,901,52840768
10.129.129.2,1697911207,10.136.5.2,1697911207,1163,15263528
10.143.3.2,1697911207,10.136.5.2,1697911207,902,52847638
10.129.129.2,1697911208,10.136.5.2,1697911208,1164,15260927
10.143.3.2,1697911208,10.136.5.2,1697911208,903,52839942
10.129.129.2,1697911209,10.136.5.2,1697911209,1165,15254119
10.143.3.2,1697911209,10.136.5.2,1697911209,904,52834834
10.129.129.2,1697911210,10.136.5.2,1697911210,1166,15268366
10.143.3.2,1697911210,10.136.5.2,1697911210,905,52838852
10.129.129.2,1697911211,10.136.5.2,1697911211,1167,15260913
10.143.3.2,1697911211,10.136.5.2,1697911211,906,52854085
10.129.129.2,1697911212,10.136.5.2,1697911212,1168,15257490
10.143.3.2,1697911212,10.136.5.2,1697911212,907,52867667
10.129.129.2,1697911213,10.136.5.2,1697911213,1169,15244866
10.143.3.2,1697911213,10.136.5.2,1697911213,908,52861732
10.129.129.2,1697911214,10.136.5.2,1697911214,1170,15279604
10.143.3.2,1697911214,10.136.5.2,1697911214,909,52848352
10.129.129.2,1697911215,10.136.5.2,1697911215,1171,15294950
10.143.3.2,1697911215,10.136.5.2,1697911215,910,52841460
10.129.129.2,1697911216,10.136.5.2,1697911216,1172,15246194
10.143.3.2,1697911216,10.136.5.2,1697911216,911,52849175
10.129.129.2,1697911217,10.136.5.2,1697911217,1173,15254055
10.143.3.2,1697911217,10.136.5.2,1697911217,912,52869218
10.129.129.2,1697911218,10.136.5.2,1697911218,1174,15253855
10.143.3.2,1697911218,10.136.5.2,1697911218,913,52848199
10.129.129.2,1697911219,10.136.5.2,1697911219,1175,15248987
10.143.3.2,1697911219,10.136.5.2,1697911219,914,52876135
10.129.129.2,1697911220,10.136.5.2,1697911220,1176,15240540
10.143.3.2,1697911220,10.136.5.2,1697911220,915,52840510
10.129.129.2,1697911221,10.136.5.2,1697911221,1177,15247766
10.143.3.2,1697911221,10.136.5.2,1697911221,916,52892388
10.129.129.2,1697911222,10.136.5.2,1697911222,1178,15238117
10.143.3.2,1697911222,10.136.5.2,1697911222,917,52889140
10.129.129.2,1697911223,10.136.5.2,1697911223,1179,15265700
10.143.3.2,1697911223,10.136.5.2,1697911223,918,52843181
10.129.129.2,1697911224,10.136.5.2,1697911224,1180,15283450
10.143.3.2,1697911224,10.136.5.2,1697911224,919,52852467
10.129.129.2,1697911225,10.136.5.2,1697911225,1181,15295360
10.143.3.2,1697911225,10.136.5.2,1697911225,920,52845811
10.129.129.2,1697911226,10.136.5.2,1697911226,1182,15240322
10.143.3.2,1697911226,10.136.5.2,1697911226,921,52848297
10.129.129.2,1697911227,10.136.5.2,1697911227,1183,15249809
10.143.3.2,1697911227,10.136.5.2,1697911227,922,52854082
10.129.129.2,1697911228,10.136.5.2,1697911228,1184,15264278
10.143.3.2,1697911228,10.136.5.2,1697911228,923,52850743
10.129.129.2,1697911229,10.136.5.2,1697911229,1185,15279920
10.143.3.2,1697911229,10.136.5.2,1697911229,924,52841373
10.129.129.2,1697911230,10.136.5.2,1697911230,1186,15250638
10.143.3.2,1697911230,10.136.5.2,1697911230,925,52856242
10.129.129.2,1697911231,10.136.5.2,1697911231,1187,15242778
10.143.3.2,1697911231,10.136.5.2,1697911231,926,52857707
10.129.129.2,1697911232,10.136.5.2,1697911232,1188,15243594
10.143.3.2,1697911232,10.136.5.2,1697911232,927,52865768
10.129.129.2,1697911233,10.136.5.2,1697911233,1189,15247819
10.143.3.2,1697911233,10.136.5.2,1697911233,928,52862707
10.129.129.2,1697911234,10.136.5.2,1697911234,1190,15247580
10.143.3.2,1697911234,10.136.5.2,1697911234,929,52858911
10.129.129.2,1697911235,10.136.5.2,1697911235,1191,15295590
10.143.3.2,1697911235,10.136.5.2,1697911235,930,52864060
10.129.129.2,1697911236,10.136.5.2,1697911236,1192,15246304
10.143.3.2,1697911236,10.136.5.2,1697911236,931,52844600
10.129.129.2,1697911237,10.136.5.2,1697911237,1193,15265438
10.143.3.2,1697911237,10.136.5.2,1697911237,932,52855901
10.129.129.2,1697911238,10.136.5.2,1697911238,1194,15242798
10.143.3.2,1697911238,10.136.5.2,1697911238,933,52856881
10.129.129.2,1697911239,10.136.5.2,1697911239,1195,15266747
10.143.3.2,1697911239,10.136.5.2,1697911239,934,52844118
10.129.129.2,1697911240,10.136.5.2,1697911240,1196,15248696
10.143.3.2,1697911240,10.136.5.2,1697911240,935,52846697
10.129.129.2,1697911241,10.136.5.2,1697911241,1197,15299470
10.143.3.2,1697911241,10.136.5.2,1697911241,936,52869339
10.129.129.2,1697911242,10.136.5.2,1697911242,1198,15282905
10.143.3.2,1697911242,10.136.5.2,1697911242,937,52845907
10.129.129.2,1697911243,10.136.5.2,1697911243,1199,15251466
